system_id,word,ner
1265,抄文,PERSON
1265,今天,DATE
1266,五年,DATE
1266,四歲,DATE
1266,聯想,ORG
1266,抄文,PERSON
1267,第個,ORDINAL
1267,六七十歲,DATE
1267,羅寶鴻,PERSON
1268,抄文,PERSON
1269,兩,CARDINAL
1269,第二,ORDINAL
1270,十幾年,DATE
1270,兩,CARDINAL
1270,二三十歲,DATE
1270,十年,DATE
1270,馬斯洛,PERSON
1270,第二,ORDINAL
1270,第三,ORDINAL
1270,四,CARDINAL
1270,隔天,DATE
1270,下週,DATE
1270,兩,CARDINAL
1270,兩,CARDINAL
1270,兩,CARDINAL
1271,三,CARDINAL
1272,三,CARDINAL
1272,三,CARDINAL
1272,百年後,DATE
1272,幾個月,DATE
1272,週日,DATE
1272,幾年過後,DATE
1274,兩,CARDINAL
1274,前幾年,DATE
1275,兩,CARDINAL
1275,台北,GPE
1275,台北,GPE
1275,白天,TIME
1275,四,CARDINAL
1275,三十歲,DATE
1275,十幾歲,DATE
1275,三十歲,DATE
1275,三十歲,DATE
1275,三十歲,DATE
1275,中山,LOC
1275,圓山,LOC
1275,中山北路,LOC
1275,圓山動物園,FAC
1275,五,CARDINAL
1275,台北市,GPE
1275,聯合報,WORK_OF_ART
1275,聯合報,WORK_OF_ART
1275,謝,PERSON
1276,單方,CARDINAL
1276,兩,CARDINAL
1276,哥斯大黎加,GPE
1276,貝多芬,PERSON
1276,明年月底,DATE
1277,當天晚上,TIME
1277,當天,DATE
1277,兩小時,TIME
1277,友友,PERSON
1279,兩個小時,TIME
1279,三,CARDINAL
1279,晚上,TIME
1279,晚上,TIME
1279,二,CARDINAL
1280,週末,DATE
1280,前兩天,DATE
1280,兩個小時,TIME
1280,中間度,PERSON
1280,三天,DATE
1280,半分鐘,TIME
1280,幾秒,TIME
1280,昨天,DATE
1281,明天,DATE
1282,兩,CARDINAL
1282,兩,CARDINAL
1282,兩年多,DATE
1282,個月,DATE
1282,五,CARDINAL
1282,兩,CARDINAL
1282,四,CARDINAL
1282,兩,CARDINAL
1282,兩,CARDINAL
1282,兩,CARDINAL
1282,兩,CARDINAL
1282,五,CARDINAL
1282,三,CARDINAL
1282,兩,CARDINAL
1283,十月,DATE
1284,兩,CARDINAL
1284,兩,CARDINAL
1284,兩,CARDINAL
1284,台男,PERSON
1284,台女,GPE
1284,兩,CARDINAL
1284,台男,PERSON
1285,四,CARDINAL
1285,三,CARDINAL
1285,兩天,DATE
1285,兩分鐘,TIME
1285,十幾年後,DATE
1285,當年,DATE
1285,兩,CARDINAL
1285,高興點,PERSON
1285,幾年,DATE
1285,四五歲,DATE
1286,第胎,ORDINAL
1286,快四歲,DATE
1286,第胎,ORDINAL
1286,兩,CARDINAL
1286,三,CARDINAL
1286,第二,ORDINAL
1286,第二,ORDINAL
1286,抄文,PERSON
1287,第胎,ORDINAL
1287,第二,ORDINAL
1287,二寶,PERSON
1287,大寶,PERSON
1287,顧二寶,PERSON
1287,顧大寶,PERSON
1287,二,CARDINAL
1288,兩,CARDINAL
1288,第二,ORDINAL
1288,兩,CARDINAL
1288,兩,CARDINAL
1289,萬年,DATE
1289,抄文,PERSON
1289,今天,DATE
1289,二,CARDINAL
1290,抄文,PERSON
1290,這兩年,DATE
1290,半夜兩三點,TIME
1290,印度,GPE
1290,台灣,GPE
1290,台灣,GPE
1290,台南,GPE
1291,第二,ORDINAL
1291,周,PERSON
1291,三,CARDINAL
1291,第二,ORDINAL
1291,秀秀,PERSON
1291,今天,DATE
1291,第二,ORDINAL
1291,阿，,PERSON
1291,阿,PERSON
1291,二,CARDINAL
1291,聯想,ORG
1291,三十,DATE
1291,四十,DATE
1291,凌晨,TIME
1291,小帥,PERSON
1291,兩,CARDINAL
1291,孝感,GPE
1291,兩,CARDINAL
1291,小帥,PERSON
1291,國家隊,ORG
1291,兩,CARDINAL
1291,名球隊,ORG
1291,兩,CARDINAL
1291,小帥,PERSON
1291,練球奇,PERSON
1291,小帥,PERSON
1291,小帥,PERSON
1292,昨天,DATE
1292,近年,DATE
1292,八十七,CARDINAL
1292,十年,DATE
1292,前幾年,DATE
1292,十二點,TIME
1292,二十分鐘,TIME
1292,去年秋天,DATE
1292,晚上十二點,TIME
1292,下秒,TIME
1292,深夜,TIME
1292,兩,CARDINAL
1292,三,CARDINAL
1292,今年春天,DATE
1292,個多月,DATE
1292,今年,DATE
1292,三個月,DATE
1292,夏季,DATE
1292,下午,TIME
1292,沒兩天,DATE
1292,前些天,DATE
1292,那天,DATE
1292,三秒,TIME
1292,兩,CARDINAL
1292,兩,CARDINAL
1292,多年,DATE
1292,兩,CARDINAL
1292,十年,DATE
1293,兩,CARDINAL
1293,四五千,CARDINAL
1293,兩,CARDINAL
1293,九孔,PERSON
1294,爽拉,PERSON
1294,情勒,PERSON
1296,十五歲,DATE
1296,十幾歲,DATE
1296,ＭＳＮ,ORG
1296,兩,CARDINAL
1296,好幾年,DATE
1296,幾年,DATE
1296,Ｎ年,DATE
1296,前兩年,DATE
1296,那天,DATE
1296,奧運,EVENT
1296,小戴金,PERSON
1296,台灣,GPE
1296,當天,DATE
1296,兩,CARDINAL
1296,台灣,GPE
1296,第句,ORDINAL
1296,台灣隊,ORG
1296,第二天,DATE
1296,好幾年,DATE
1296,兩,CARDINAL
1296,兩,CARDINAL
1296,兩,CARDINAL
1296,兩,CARDINAL
1296,兩,CARDINAL
1296,四,CARDINAL
1296,億,CARDINAL
1296,四,CARDINAL
1296,這幾年,DATE
1296,兩,CARDINAL
1296,那天,DATE
1296,兩,CARDINAL
1296,三,CARDINAL
1297,農曆月,DATE
1297,年前,DATE
1297,第二,ORDINAL
1297,三,CARDINAL
1297,第二,ORDINAL
1297,那段期間,DATE
1297,蕭扎某,PERSON
1298,前幾年,DATE
1299,抄文,PERSON
1300,當天,DATE
1300,十元,MONEY
1300,二,CARDINAL
1300,三,CARDINAL
1300,三,CARDINAL
1300,分鐘,TIME
1300,今天,DATE
1300,牛頓,PERSON
1300,三,CARDINAL
1301,兩,CARDINAL
1301,清,DATE
1301,第三,ORDINAL
1302,台灣大學社會學系,ORG
1302,台灣,NORP
1302,台灣,NORP
1302,近到五年,DATE
1302,台灣大學社會學系,ORG
1302,楊紫晴,PERSON
1302,台灣大學社會學系,ORG
1302,郭貞蘭,PERSON
1303,二,CARDINAL
1304,二,CARDINAL
1304,台灣人,NORP
1306,抄文,PERSON
1306,深夜,TIME
1306,八年,DATE
1306,第二,ORDINAL
1306,二,CARDINAL
1306,三年,DATE
1306,三,CARDINAL
1306,幾天,DATE
1306,幾個月,DATE
1306,今天,DATE
1306,三個月,DATE
1306,潘朵拉,PERSON
1306,體育系,ORG
1306,兩,CARDINAL
1306,二,CARDINAL
1306,二,CARDINAL
1306,百萬,CARDINAL
1306,三十歲以上,DATE
1306,兩,CARDINAL
1306,警世文,PERSON
1307,抄文,PERSON
1307,下週,DATE
1307,平日早上,TIME
1307,兩,CARDINAL
1307,下個小時,TIME
1307,兩,CARDINAL
1309,今天,DATE
1309,兩,CARDINAL
1309,今天,DATE
1310,台中人,NORP
1310,台北大學,ORG
1310,台北市,GPE
1310,台北人,NORP
1310,台北市,GPE
1310,三天,DATE
1310,兩天,DATE
1311,兩,CARDINAL
1311,楚門,PERSON
1312,台灣,GPE
1312,幾百萬,CARDINAL
1312,幾百萬,CARDINAL
1312,三,CARDINAL
1312,兩,CARDINAL
1313,兩,CARDINAL
1313,兩,CARDINAL
1313,兩,CARDINAL
1313,孫,PERSON
1313,孫子路,PERSON
1313,凌晨兩點至四點,TIME
1313,四五,CARDINAL
1313,兩,CARDINAL
1314,三山,LOC
1314,大甲媽祖,GPE
1314,白沙屯媽祖,GPE
1314,齊不齊,PERSON
1315,兩,CARDINAL
1315,早七點,TIME
1315,兩,CARDINAL
1315,三,CARDINAL
1315,三,CARDINAL
1315,兩,CARDINAL
1315,兩,CARDINAL
1315,兩,CARDINAL
1315,年多,DATE
1316,過年期間,DATE
1316,兩,CARDINAL
1316,今天,DATE
1316,兩,CARDINAL
1316,華人,NORP
1317,萬元,MONEY
1317,分萬元,MONEY
1317,萬元,MONEY
1317,萬元,MONEY
1317,萬元,MONEY
1317,萬元,MONEY
1318,岳岳,PERSON
1318,本魯,PERSON
1318,兩,CARDINAL
1318,兩,CARDINAL
1318,八十多歲,DATE
1319,民視,ORG
1319,八點,TIME
1319,清楚架,PERSON
1319,四,CARDINAL
1319,絲理智,PERSON
1319,兩,CARDINAL
1319,三,CARDINAL
1319,三,CARDINAL
1319,兩,CARDINAL
1319,前兩天,DATE
1319,兩,CARDINAL
1319,兩,CARDINAL
1319,當天,DATE
1319,當天,DATE
1319,這幾天,DATE
1320,抄文,PERSON
1320,王,PERSON
1320,週六,DATE
1320,週日,DATE
1320,白天,TIME
1320,晚上,TIME
1320,兩,CARDINAL
1320,去年,DATE
1320,三,CARDINAL
1320,四,CARDINAL
1320,台北,GPE
1320,四天,DATE
1320,台北,GPE
1320,第天,DATE
1320,第二天,DATE
1320,台北,GPE
1320,台北,GPE
1320,四天,DATE
1320,三分鐘,TIME
1320,台北,GPE
1320,第時間,ORDINAL
1320,三個月,DATE
1320,兩,CARDINAL
1320,盧,PERSON
1321,兩,CARDINAL
1321,四十,CARDINAL
1321,十四歲,DATE
1321,整天,DATE
1321,十幾二十分鐘,TIME
1321,兩,CARDINAL
1321,半小時,TIME
1321,兩,CARDINAL
1321,早幾年,DATE
1321,兩,CARDINAL
1321,兩,CARDINAL
1322,台灣,GPE
1322,阿妹,PERSON
1322,今年,DATE
1322,前幾年,DATE
1322,今天,DATE
1323,兩,CARDINAL
1323,周休日,PERSON
1323,今天,DATE
1323,兩,CARDINAL
1323,兩,CARDINAL
1323,兩,CARDINAL
1324,兩,CARDINAL
1325,今天,DATE
1325,第位,ORDINAL
1326,第步,ORDINAL
1326,十幾年,DATE
1326,王,PERSON
1328,獅子王,PERSON
1329,晚上,TIME
1329,週末,DATE
1329,十點,TIME
1329,晚上,TIME
1331,好幾百萬,CARDINAL
1331,孝親費,PERSON
1332,白天,TIME
1332,白天,TIME
1332,半年,DATE
1333,過年,DATE
1333,週末,DATE
1334,隔天,DATE
1334,今天,DATE
1334,四年,DATE
1334,這幾天,DATE
1335,今年,DATE
1335,前幾天,DATE
1335,過個多月,DATE
1336,白天,TIME
1336,過年中秋,DATE
1336,三十幾年,DATE
1336,半,CARDINAL
1336,今年,DATE
1336,明年,DATE
1336,兩,CARDINAL
1336,抗戰,EVENT
1337,下年,DATE
1338,兩,CARDINAL
1338,今年,DATE
1338,明年,DATE
1338,兩,CARDINAL
1338,兩,CARDINAL
1338,利方,ORG
1338,幾年,DATE
1338,除夕夜,TIME
1338,除夕夜,TIME
1338,除夕,TIME
1338,整年,DATE
1338,兩,CARDINAL
1338,除夕初,DATE
1338,這幾年,DATE
1338,去年,DATE
1338,兩,CARDINAL
1339,兩三年,DATE
1339,抄文,PERSON
1339,普普,PERSON
1339,幾千元,MONEY
1339,幾年前,DATE
1339,幾歲,DATE
1339,這幾年,DATE
1339,兩,CARDINAL
1339,月底,DATE
1340,三萬,CARDINAL
1340,晚上,TIME
1340,~萬,CARDINAL
1340,兩,CARDINAL
1340,上,PERSON
1340,兩,CARDINAL
1340,兩,CARDINAL
1340,四五十歲,DATE
1340,三萬,CARDINAL
1340,四五十歲月,DATE
1340,三萬,CARDINAL
1341,二,CARDINAL
1341,二,CARDINAL
1341,三,CARDINAL
1341,兩,CARDINAL
1341,兩,CARDINAL
1341,平仔,PERSON
1341,幾十萬,CARDINAL
1342,台,GPE
1342,大陸,GPE
1342,周末,DATE
1343,二,CARDINAL
1343,四,CARDINAL
1343,五十歲,DATE
1344,兩,CARDINAL
1345,第順,ORDINAL
1345,兩,CARDINAL
1346,去年,DATE
1346,第二年,DATE
1346,幾天,DATE
1347,兩,CARDINAL
1347,台語,LANGUAGE
1347,幾年,DATE
1348,七年,DATE
1349,抄文,PERSON
1349,三個月,DATE
1349,三個月,DATE
1349,鬱子宮,PERSON
1349,三年,DATE
1349,前兩年,DATE
1349,今年,DATE
1349,八,CARDINAL
1349,半,CARDINAL
1349,六,CARDINAL
1349,三年來,DATE
1349,五歲,DATE
1349,第三年,DATE
1349,冷戰,EVENT
1349,個禮拜,DATE
1349,早上,TIME
1349,冷戰,EVENT
1349,八月,DATE
1349,今天,DATE
1349,三天,DATE
1349,隔天,DATE
1350,這幾年,DATE
1351,抄文,PERSON
1351,好幾個月,DATE
1351,晚上,TIME
1351,白天,TIME
1351,白天,TIME
1352,三年,DATE
1352,今年,DATE
1352,日,GPE
1352,中,GPE
1352,兩,CARDINAL
1353,晚上,TIME
1353,九點十點,TIME
1355,今年,DATE
1355,兩,CARDINAL
1355,八歲,DATE
1355,兩歲,DATE
1356,老二,ORDINAL
1356,雙方,CARDINAL
1356,兩,CARDINAL
1357,元,DATE
1357,幾百萬,CARDINAL
1358,三,CARDINAL
1358,三,CARDINAL
1358,千塊,MONEY
1359,兩,CARDINAL
1360,兩,CARDINAL
1360,兩,CARDINAL
1360,兩,CARDINAL
1364,阿沒,PERSON
1364,兩,CARDINAL
1364,兩,CARDINAL
1364,個月,DATE
1364,閑閑,PERSON
1364,兩,CARDINAL
1366,五花八,CARDINAL
1366,三,CARDINAL
1366,五,CARDINAL
1366,三,CARDINAL
1366,張板凳,PERSON
1368,兩,CARDINAL
1368,幾年,DATE
1368,幾年,DATE
1368,兩,CARDINAL
1368,幾年後,DATE
1368,幾十萬,CARDINAL
1368,兩,CARDINAL
1368,萬年,DATE
1368,兩年,DATE
1368,兩,CARDINAL
1368,兩,CARDINAL
1369,抄文,PERSON
1369,兩年前,DATE
1369,兩年,DATE
1369,兩,CARDINAL
1369,早上,TIME
1369,晚上,TIME
1369,晚上,TIME
1369,兩,CARDINAL
1370,這兩年,DATE
1372,韓國,GPE
1372,卡拉,PERSON
1376,兩,CARDINAL
1377,三,CARDINAL
1378,恭喜大,PERSON
1378,今天,DATE
1378,萬五,CARDINAL
1378,孝親費,PERSON
1378,兩,CARDINAL
1378,兩,CARDINAL
1378,新年,DATE
1379,抄文,PERSON
1379,衛生福利部,ORG
1379,國民健康署,ORG
1379,行政院,ORG
1379,台灣,GPE
1379,幾歲時初,DATE
1379,三十,DATE
1379,三十歲以前,DATE
1379,兩,CARDINAL
1379,幾年,DATE
1379,兩,CARDINAL
1379,萬兩,CARDINAL
1379,晚上,TIME
1379,周公,PERSON
1379,二十幾,CARDINAL
1379,幾十年,DATE
1380,年萬,CARDINAL
1380,年萬,CARDINAL
1380,幾年,DATE
1380,十年,DATE
1381,兩,CARDINAL
1381,宋朝,DATE
1381,蘇東坡,PERSON
1381,金山寺,FAC
1381,兩,CARDINAL
1381,蘇東坡,PERSON
1381,佛印,PERSON
1381,兩,CARDINAL
1381,蘇東坡,PERSON
1381,佛印,PERSON
1381,佛印,PERSON
1381,蘇東坡,PERSON
1381,蘇東坡,PERSON
1381,蘇東坡,PERSON
1381,蘇東坡大樂,PERSON
1381,佛印,PERSON
1381,蘇,PERSON
1381,蘇東坡,PERSON
1381,蘇,PERSON
1381,蘇東坡,PERSON
1381,蘇東坡,PERSON
1381,蘇,PERSON
1381,蘇東坡,PERSON
1382,幾年後,DATE
1382,中國,GPE
1382,台,GPE
1382,去年,DATE
1382,今年,DATE
1382,原護妻,PERSON
1384,兩,CARDINAL
1384,好幾個月,DATE
1384,幾十塊,MONEY
1384,萬元,MONEY
1384,去年,DATE
1384,個禮拜,DATE
1384,前幾天,DATE
1384,兩,CARDINAL
1384,抄文,PERSON
1385,三個禮拜,DATE
1386,兩,CARDINAL
1386,果,PERSON
1386,個週,DATE
1386,兩,CARDINAL
1386,兩,CARDINAL
1387,抄文,PERSON
1389,十年,DATE
1389,二,CARDINAL
1389,二,CARDINAL
1389,去年下旬,DATE
1389,四週前,DATE
1389,台灣,GPE
1389,中國,GPE
1389,日本,GPE
1389,幾天,DATE
1389,十年,DATE
1389,隔天早上,TIME
1389,晚上,TIME
1389,兩,CARDINAL
1389,十年,DATE
1389,兩,CARDINAL
1389,年前,DATE
1389,十幾分鐘,TIME
1389,兩,CARDINAL
1389,第三天,DATE
1389,清光光,PERSON
1389,十年,DATE
1389,第週,DATE
1389,第二週,DATE
1389,第三週,DATE
1389,這禮拜,DATE
1389,萬台幣,MONEY
1389,九成,PERCENT
1389,十年,DATE
1389,十年來,DATE
1389,不到個月,DATE
1389,抄文,PERSON
1390,十年,DATE
1390,兩,CARDINAL
1390,十二年前,DATE
1390,兩個小時,TIME
1390,第次,ORDINAL
1390,十年,DATE
1390,十年,DATE
1390,十幾二十幾萬,CARDINAL
1390,過幾天,DATE
1391,兩,CARDINAL
1391,過去十年,DATE
1391,第三,ORDINAL
1391,十幾二十萬,CARDINAL
1391,過去十年,DATE
1392,星期二,DATE
1392,今天日出後,TIME
1392,十年,DATE
1392,抄文,PERSON
1393,幾萬幾十萬,CARDINAL
1393,幾萬幾十萬,CARDINAL
1393,台灣,GPE
1393,百萬,CARDINAL
1393,好幾百萬,CARDINAL
1394,十幾二十萬,CARDINAL
1394,第三,ORDINAL
1395,萬,PERSON
1395,千萬,CARDINAL
1396,萬有,PERSON
1396,兩,CARDINAL
1396,日本,NORP
1396,日本,GPE
1396,日本,GPE
1396,幾歲,DATE
1396,台灣,GPE
1396,聯合國,ORG
1396,美國,NORP
1398,十年,DATE
1398,虛擬幣,PRODUCT
1399,法,GPE
1399,三年,DATE
1399,這三年,DATE
1399,三,CARDINAL
1400,抄文,PERSON
1400,兩年,DATE
1400,今年,DATE
1400,兩年,DATE
1400,兩,CARDINAL
1400,兩,CARDINAL
1400,兩,CARDINAL
1400,前~年,DATE
1400,三,CARDINAL
1400,那兩年,DATE
1400,去年端午節,DATE
1400,新年,DATE
1400,兩個禮拜,DATE
1401,晚上,TIME
1401,五年,DATE
1401,這五年,DATE
1401,兩歲,DATE
1401,第二,ORDINAL
1401,法,GPE
1402,兩,CARDINAL
1402,兩,CARDINAL
1402,兩,CARDINAL
1403,前歲,DATE
1403,快年,DATE
1403,三,CARDINAL
1403,兩,CARDINAL
1403,兩年前,DATE
1403,台灣,GPE
1403,台灣,GPE
1403,兩年,DATE
1403,四十幾歲,DATE
1403,十四歲,DATE
1404,兩,CARDINAL
1404,四,CARDINAL
1404,第二,ORDINAL
1404,下午,TIME
1404,清明,DATE
1405,今年,DATE
1405,幾天,DATE
1405,前幾天,DATE
1405,中國,NORP
1405,兩,CARDINAL
1405,海口,GPE
1405,四年,DATE
1405,第三,ORDINAL
1405,兩,CARDINAL
1405,去年,DATE
1405,半年以上,DATE
1405,早上,TIME
1406,中國,GPE
1406,中國人,NORP
1406,中國,NORP
1406,中國,GPE
1406,大漢,PERSON
1406,中國,GPE
1406,中國,GPE
1408,兩,CARDINAL
1408,週幾天,DATE
1408,週末,DATE
1408,早上點,TIME
1408,年,DATE
1409,三歲,DATE
1409,兩,CARDINAL
1409,兩三歲,DATE
1410,抄文,PERSON
1410,八點,TIME
1410,今年歲,DATE
1410,前年,DATE
1410,三,ORDINAL
1410,十幾萬,MONEY
1410,兩萬五,MONEY
1410,三天,DATE
1411,抄文,PERSON
1411,哈哈哈,PERSON
1411,兩天夜,TIME
1411,台北,LOC
1411,兩天,DATE
1411,兩夜,TIME
1411,台北,GPE
1411,幾天,DATE
1411,這三天,DATE
1411,個月,DATE
1411,今天,DATE
1411,早上,TIME
1411,兩,CARDINAL
1411,白天,TIME
1411,托嬰中心,FAC
1412,抄文,PERSON
1412,幾年,DATE
1412,懿,PERSON
1412,兩,CARDINAL
1412,第次,ORDINAL
1412,半小時,TIME
1412,幾十,CARDINAL
1412,第次,ORDINAL
1412,二,CARDINAL
1412,兩歲半,DATE
1412,幾年,DATE
1413,王必勝,PERSON
1413,正宮,FAC
1414,幾天,DATE
1414,台北,GPE
1414,兩三千,CARDINAL
1414,兩,CARDINAL
1414,麒麟鹿,PERSON
1414,第三,ORDINAL
1414,拉拉,PERSON
1415,抄文,PERSON
1415,年前,DATE
1415,年前,DATE
1415,二,CARDINAL
1415,三百萬,MONEY
1415,過年期間,DATE
1415,今年,DATE
1416,幾年,DATE
1416,喬,PERSON
1416,喬,PERSON
1416,三天,DATE
1416,幾萬,CARDINAL
1416,花萬吧,PERSON
1416,當天,DATE
1416,大約十多萬,CARDINAL
1417,坦,PERSON
1417,農曆七月,DATE
1418,蘇享茂,PERSON
1418,年月日,DATE
1418,蘇享茂,PERSON
1418,北京,GPE
1418,蘇享茂,PERSON
1418,翟欣欣,PERSON
1418,蘇,GPE
1418,翟欣欣,PERSON
1418,千多萬元,MONEY
1418,翟欣欣,PERSON
1418,翟欣欣,PERSON
1418,維基,PERSON
1419,昨天,DATE
1419,昨天,DATE
1419,十幾年,DATE
1419,兩,CARDINAL
1419,兩,CARDINAL
1419,兩年後,DATE
1419,分鐘,TIME
1419,五,CARDINAL
1419,十幾年,DATE
1419,三個月,DATE
1420,抄文,PERSON
1420,次天,DATE
1420,這兩年過年期間,DATE
1420,個多月,DATE
1420,月底,DATE
1420,三,CARDINAL
1420,四,CARDINAL
1421,兩,CARDINAL
1421,幾百萬,CARDINAL
1422,張,PERSON
1422,兩,CARDINAL
1422,個月,DATE
1423,兩,CARDINAL
1423,十年,DATE
1423,三萬,CARDINAL
1423,三萬,CARDINAL
1423,五千,CARDINAL
1423,三萬,CARDINAL
1424,第二,ORDINAL
1424,三個月,DATE
1425,前幾年,DATE
1425,今年,DATE
1425,兩,CARDINAL
1425,兩,CARDINAL
1425,良心,PERSON
1425,兩,CARDINAL
1425,幾天,DATE
1426,兩,CARDINAL
1426,三,CARDINAL
1426,兩,CARDINAL
1426,兩,CARDINAL
1427,兩,CARDINAL
1427,兩,CARDINAL
1427,除夕,DATE
1427,初二,DATE
1427,五,CARDINAL
1427,幾年,DATE
1427,幾個小時,TIME
1427,幾個小時,TIME
1427,兩,CARDINAL
1427,百,CARDINAL
1427,百,CARDINAL
1427,萬,CARDINAL
1427,張忠謀,PERSON
1427,萬,CARDINAL
1428,抄文,PERSON
1428,三個月,DATE
1428,三年多,DATE
1428,澎湖,LOC
1428,台灣,GPE
1428,三,CARDINAL
1428,台灣龍頭代工廠,ORG
1430,抄文,PERSON
1430,八個月,DATE
1430,三年,DATE
1430,三年,DATE
1430,兩年多後,DATE
1430,七個月,DATE
1430,兩地個月,DATE
1430,兩個月,DATE
1430,兩,CARDINAL
1430,三個月,DATE
1430,兩,CARDINAL
1430,兩,CARDINAL
1431,扁,PERSON
1431,兩,CARDINAL
1431,越南嫩,GPE
1433,抄文,PERSON
1433,五年,DATE
1433,十年,DATE
1433,去年,DATE
1433,隔天,DATE
1433,昨天,DATE
1433,隔天,DATE
1433,幾個月後,DATE
1433,今天,DATE
1433,個周,DATE
1433,十年二十年後,DATE
1433,這段日子,DATE
1433,二,CARDINAL
1433,兩,CARDINAL
1433,五年十年,DATE
1433,兩,CARDINAL
1433,兩,CARDINAL
1433,兩,CARDINAL
1434,兩,CARDINAL
1434,迪士尼,ORG
1434,太王子,PERSON
1434,兩,CARDINAL
1434,迪士尼,PERSON
1434,中央公園,FAC
1434,中英,ORG
1434,兩,CARDINAL
1434,誠布公,PERSON
1434,兩,CARDINAL
1434,兩,CARDINAL
1434,兩,CARDINAL
1434,兩,CARDINAL
1434,兩,CARDINAL
1434,台灣,GPE
1434,兩,CARDINAL
1434,過個年,DATE
1434,旦,PERSON
1434,兩,CARDINAL
1434,兩,CARDINAL
1434,兩半,TIME
1434,兩,CARDINAL
1434,兩,CARDINAL
1434,今天,DATE
1434,兩,CARDINAL
1434,星期三,DATE
1434,今天,DATE
1434,今年的新年,DATE
1434,哈哈哈,PERSON
1434,白天,TIME
1434,今天,DATE
1434,洗碗機,PRODUCT
1434,兩,CARDINAL
1434,兩,CARDINAL
1434,兩兒,CARDINAL
1434,兩,CARDINAL
1434,三,CARDINAL
1434,中午,TIME
1434,兩個小時,TIME
1434,第波,ORDINAL
1435,首先,ORDINAL
1435,三,CARDINAL
1435,二度,QUANTITY
1435,三,CARDINAL
1435,兩,CARDINAL
1435,千千萬萬,CARDINAL
1435,兩,CARDINAL
1435,兩,CARDINAL
1435,午夜,TIME
1435,楚,PERSON
1435,兩,ORDINAL
1436,迪士尼,ORG
1436,兩,CARDINAL
1436,第二,ORDINAL
1436,第任,ORDINAL
1436,第二,ORDINAL
1436,第二,ORDINAL
1436,第二,ORDINAL
1436,十年後,DATE
1436,第任,ORDINAL
1436,第二,ORDINAL
1436,兩,CARDINAL
1436,迪士尼,PERSON
1436,四,CARDINAL
1436,第二,ORDINAL
1436,兩,CARDINAL
1437,抄文,PERSON
1437,兩歲後,DATE
1437,兩,CARDINAL
1437,兩天,DATE
1437,週末,DATE
1437,去年,DATE
1437,第二,ORDINAL
1437,幾百塊,MONEY
1437,幾萬幾萬,CARDINAL
1438,三,ORDINAL
1438,兩,CARDINAL
1438,第二,ORDINAL
1438,兩,CARDINAL
1438,第二,ORDINAL
1438,北宋,DATE
1439,抄文,PERSON
1439,八年,DATE
1439,八年多,DATE
1439,幾年,DATE
1439,幾年,DATE
1439,幾年,DATE
1439,迪士尼,PERSON
1439,迪士尼,ORG
1439,迪士尼,PERSON
1439,滿歲,DATE
1439,十幾年,DATE
1439,四十幾天,DATE
1439,台灣,GPE
1439,第八天,DATE
1439,兩,DATE
1439,三年,DATE
1439,台灣,GPE
1439,北京,GPE
1439,三,CARDINAL
1439,北京,GPE
1439,三,CARDINAL
1439,第二,ORDINAL
1439,分鐘,TIME
1439,北京,GPE
1439,十幾年前,DATE
1439,第次,ORDINAL
1439,北京,GPE
1439,北京,GPE
1439,北京,GPE
1439,早上,TIME
1439,週末,DATE
1439,累天,DATE
1439,北京,GPE
1439,北京,GPE
1439,台灣,GPE
1439,北京,GPE
1439,北京,GPE
1439,十幾年,DATE
1439,中國,GPE
1439,前天,DATE
1439,台灣,GPE
1439,清冠號,PERSON
1439,台灣,GPE
1439,台灣,GPE
1439,台式,NORP
1439,帕金,PERSON
1439,兩個月,DATE
1439,幾個小時,TIME
1439,迪士尼,PERSON
1439,三年,DATE
1439,台灣,GPE
1439,北京,GPE
1439,台灣,GPE
1439,北京學校,ORG
1439,台灣,GPE
1439,台灣,GPE
1439,北京,GPE
1439,英文,LANGUAGE
1439,台灣,GPE
1439,北京,GPE
1439,台灣,GPE
1439,分鐘,TIME
1439,週末,DATE
1439,今天,DATE
1439,兩三年,DATE
1439,大峽,LOC
1439,今年,DATE
1439,今年,DATE
1439,八年,DATE
1439,二十幾年,DATE
1439,這兩年,DATE
1439,北京,GPE
1439,這幾年,DATE
1439,七年,DATE
1439,七年,DATE
1439,兩,CARDINAL
1439,今年,DATE
1439,明年,DATE
1440,抄文,PERSON
1440,英文,LANGUAGE
1440,二週年,DATE
1440,棉婚,PERSON
1440,英文,LANGUAGE
1440,第二年,DATE
1440,三週年,DATE
1440,英文,LANGUAGE
1440,第三年,DATE
1440,四週年,DATE
1440,英文,LANGUAGE
1440,第四年,DATE
1440,五週年,DATE
1440,英文,LANGUAGE
1440,六週年,DATE
1440,英文,LANGUAGE
1440,七週年,DATE
1440,英文,LANGUAGE
1440,八週年,DATE
1440,英文,LANGUAGE
1440,九週年,DATE
1440,柳婚,PERSON
1440,英文,LANGUAGE
1440,十週年,DATE
1440,英文,LANGUAGE
1440,十週年,DATE
1440,英文,LANGUAGE
1440,十二週年,DATE
1440,英文,LANGUAGE
1440,十三週年,DATE
1440,英文,LANGUAGE
1440,十四週年,DATE
1440,象牙,NORP
1440,英文,LANGUAGE
1440,象牙,GPE
1440,十五週年,DATE
1440,英文,LANGUAGE
1440,二十週年,DATE
1440,英文,LANGUAGE
1440,二十五週年,DATE
1440,英文,LANGUAGE
1440,三十週年,DATE
